SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,Number
SURYALAXMI,EQ,16.35,17.05,16.3,16.35,16.35,16.9,4452,74273.9,29-Oct-20,30,INE713B01026,1747
SURYAROSNI,EQ,222.9,229,215,227.75,227,222.9,264891,58898189.9,29-Oct-20,5771,INE335A01012,1748
SUTLEJTEX,EQ,27.2,27.65,27,27.1,27.05,27.3,8649,234763,29-Oct-20,81,INE645H01027,1749
SUULD,EQ,91.8,91.8,89.4,91.8,91.8,87.45,20627,1890764.5,29-Oct-20,65,INE591Q01016,1750
SUVEN,EQ,47.15,48.25,46.5,47,46.95,48,333896,15765998.95,29-Oct-20,1973,INE495B01038,1751
SUVENPHAR,EQ,342,342,329.8,338.8,339,342.25,216426,72744310.45,29-Oct-20,9980,INE03QK01018,1752
SUZLON,EQ,4.1,4.1,3.8,3.8,3.8,3.95,23996034,92184884.1,29-Oct-20,6818,INE040H01021,1753
SVLL,SM,83.7,83.7,83.7,83.7,83.7,83.25,1000,83700,29-Oct-20,1,INE00CE01017,1754
SWANENERGY,EQ,142.5,146.5,142.5,144.55,143,144.1,108677,15643650.6,29-Oct-20,1879,INE665A01038,1755
SWARAJENG,EQ,1432,1451.1,1408.05,1414.1,1424,1430.55,9729,13846625.55,29-Oct-20,2530,INE277A01016,1756
SWELECTES,BE,116,117.9,115.65,117.75,117.9,116,3982,463083.3,29-Oct-20,52,INE409B01013,1757
SWSOLAR,EQ,221.9,221.9,216.6,217.6,217.15,223.3,94386,20670812.4,29-Oct-20,2554,INE00M201021,1758
SYMPHONY,EQ,870,870,851,857.05,855,869.8,14343,12279580.05,29-Oct-20,3630,INE225D01027,1759
SYNCOM,BZ,1.3,1.35,1.25,1.35,1.35,1.3,15252,19696.2,29-Oct-20,45,INE602K01014,1760
SYNGENE,EQ,545,545,532,538.15,537.85,545.95,399418,214661833,29-Oct-20,19235,INE398R01022,1761
TAINWALCHM,EQ,53.5,56.7,52.4,53.1,54.3,54.05,5952,321236.35,29-Oct-20,313,INE123C01018,1762
TAJGVK,EQ,129,130,127.05,127.75,127.9,132.2,54587,7009512.9,29-Oct-20,1417,INE586B01026,1763
TAKE,EQ,41.45,41.7,40.95,41.25,41.45,41.65,152025,6283332.2,29-Oct-20,1522,INE142I01023,1764
TALBROAUTO,EQ,123,123,117.5,120.75,120.5,122.2,9255,1113120.55,29-Oct-20,354,INE187D01011,1765
TANLA,EQ,298.5,310.05,293.05,310.05,310.05,295.3,722478,222491142.3,29-Oct-20,5273,INE483C01032,1766
TANTIACONS,BE,1.4,1.4,1.4,1.4,1.4,1.45,1,1.4,29-Oct-20,1,INE388G01018,1767
TARMAT,EQ,37,37.7,36.4,36.7,36.65,37.1,6135,226284.2,29-Oct-20,177,INE924H01018,1768
TASTYBITE,EQ,10234.75,10365.25,10101,10199.65,10225,10296.7,705,7193592.5,29-Oct-20,455,INE488B01017,1769
TATACAPHSG,N2,1072,1072,1072,1072,1072,1076.5,10,10720,29-Oct-20,2,INE033L07GM9,1770
TATACAPHSG,N4,1124.9,1124.9,1100,1100,1100,1069,3,3344.9,29-Oct-20,3,INE033L07GO5,1771
TATACAPHSG,N6,1149.88,1149.88,1149.88,1149.88,1149.88,1108.97,10,11498.8,29-Oct-20,1,INE033L07GQ0,1772
TATACAPHSG,N8,1090,1096.99,1090,1096.99,1096.99,1160.74,30,32839.8,29-Oct-20,3,INE033L07GS6,1773
TATACAPHSG,NA,1101.29,1101.29,1101.29,1101.29,1101.29,1124.5,25,27532.25,29-Oct-20,1,INE033L07GU2,1774
TATACHEM,EQ,319,331.45,318.5,326.05,325.7,322.5,2699835,877636749.6,29-Oct-20,38510,INE092A01019,1775
TATACOFFEE,EQ,104,107.6,101,101.45,101.7,109.3,1540894,159044726.8,29-Oct-20,12711,INE493A01027,1776
TATACOMM,EQ,908,915.7,875.55,890.95,892,910.95,46013,41244363.6,29-Oct-20,3456,INE151A01013,1777
TATACONSUM,EQ,488.6,495.4,484.3,492,492.2,492.85,4366108,2148658122,29-Oct-20,45845,INE192A01025,1778
TATAELXSI,EQ,1571.8,1571.8,1501.25,1508.8,1505,1584.5,432513,658598968.3,29-Oct-20,31177,INE670A01012,1779
TATAINVEST,EQ,835.25,850,835,842.75,842.45,853.9,9988,8396414.55,29-Oct-20,1201,INE672A01018,1780
TATAMETALI,EQ,523.55,528,511.25,522.05,521.1,532.95,28206,14686830.8,29-Oct-20,2483,INE056C01010,1781
TATAMOTORS,EQ,132,133,130,131.9,132,134.8,66634175,8759323438,29-Oct-20,227711,INE155A01022,1782
TATAMTRDVR,EQ,55.6,56.15,55,55.3,55.4,56.65,4239229,235395425.3,29-Oct-20,13239,IN9155A01020,1783
TATAPOWER,EQ,52.6,53.1,51.65,52.1,52.25,53.1,15351610,804093392.2,29-Oct-20,24205,INE245A01021,1784
TATASTEEL,EQ,399.45,405,395.3,401.4,400.35,402.3,13860410,5549745455,29-Oct-20,123358,INE081A01012,1785
TATASTLBSL,EQ,24.05,24.6,24,24.35,24.4,24.4,1496372,36336699.1,29-Oct-20,4121,INE824B01021,1786
TATASTLLP,EQ,449.5,455,425.2,437.15,435,451.05,76959,33925387.85,29-Oct-20,3593,INE674A01014,1787
TATASTLPP,E1,59.9,60.35,57.9,58.9,58.6,60.2,68695,4068614.4,29-Oct-20,686,IN9081A01010,1788
TBZ,EQ,37.8,38.2,36.6,37.4,37.5,37.85,81378,3038392.7,29-Oct-20,754,INE760L01018,1789
TCFSL,NB,1023.79,1024.5,1023.79,1024,1024,1023.79,255,261129.9,29-Oct-20,6,INE306N07KD6,1790
TCFSL,ND,1073,1075,1070.11,1070.55,1070.11,1066.32,802,860400.87,29-Oct-20,29,INE306N07KF1,1791
TCFSL,NF,1135,1160,1135,1154.9,1154.9,1145,160,183584.05,29-Oct-20,13,INE306N08292,1792
TCFSL,NH,1040.1,1041,1040.1,1041,1041,1046,175,182130,29-Oct-20,2,INE306N07LI3,1793
TCFSL,NJ,1045.11,1045.18,1045,1045,1045,1070,470,491218.8,29-Oct-20,5,INE306N07LK9,1794
TCFSL,NL,1103,1103,1103,1103,1103,1101,36,39708,29-Oct-20,2,INE306N07LM5,1795
TCI,EQ,223,229.95,223,228,227,227.2,8556,1940716.55,29-Oct-20,796,INE688A01022,1796
TCIDEVELOP,EQ,302.15,303.8,298,301.95,301.95,305.2,859,257085.05,29-Oct-20,35,INE662L01016,1797
TCIEXP,EQ,785.2,790.75,762.65,788.35,790,785.2,11594,8994648.7,29-Oct-20,1112,INE586V01016,1798
TCIFINANCE,EQ,4.25,4.3,4.25,4.3,4.3,4.2,226,966.8,29-Oct-20,4,INE911B01018,1799
TCNSBRANDS,EQ,374,374,367,368.1,368.9,372.45,6906,2544770.55,29-Oct-20,725,INE778U01029,1800
TCPLPACK,EQ,379.75,379.75,367.4,371.65,374,379.75,1032,385293.9,29-Oct-20,91,INE822C01015,1801
TCS,EQ,2608,2655,2600.25,2632.65,2632.1,2622.2,3105970,8183860034,29-Oct-20,121416,INE467B01029,1802
TDPOWERSYS,EQ,108,110.5,102.35,105.25,105,108.9,14376,1526597.9,29-Oct-20,311,INE419M01019,1803
TEAMLEASE,EQ,2284,2284,2205,2224.2,2230,2277.15,9788,21778401.15,29-Oct-20,1469,INE985S01024,1804
TECHIN,EQ,2.35,2.4,2.35,2.4,2.4,2.45,157,371.8,29-Oct-20,2,INE778A01021,1805
TECHM,EQ,790,809.4,781.85,804.25,806.7,804.3,6477349,5168209488,29-Oct-20,158949,INE669C01036,1806
TECHNOE,EQ,192.65,194.75,191,193.3,191,192.7,11876,2293973.4,29-Oct-20,126,INE285K01026,1807
TECHNOFAB,BE,8.8,9.2,8.5,9.2,9.2,8.9,860,7415.25,29-Oct-20,14,INE509K01011,1808
TEJASNET,EQ,89.9,92.5,86.05,89.8,91.1,90.2,413176,37189622.6,29-Oct-20,4796,INE010J01012,1809
TEMBO,SM,175,180,175,180,180,171.1,10000,1790000,29-Oct-20,2,INE869Y01010,1810
TERASOFT,EQ,33.95,36.3,33.15,34.2,34.05,33.6,707640,24612019.25,29-Oct-20,4099,INE482B01010,1811
TEXINFRA,EQ,33.6,34.35,32.35,33.65,33.6,34.25,4770,158570.25,29-Oct-20,109,INE435C01024,1812
TEXMOPIPES,EQ,16.6,17.3,16.25,16.3,16.45,16.8,167651,2797505.5,29-Oct-20,662,INE141K01013,1813
TEXRAIL,EQ,23.6,23.9,23.4,23.6,23.6,23.9,133186,3147268.05,29-Oct-20,779,INE621L01012,1814
TFCILTD,EQ,34,34.25,33.55,33.95,33.85,34.1,19791,672483.15,29-Oct-20,219,INE305A01015,1815
TGBHOTELS,EQ,4.9,4.95,4.75,4.95,4.95,4.9,3055,15069.75,29-Oct-20,20,INE797H01018,1816
THANGAMAYL,EQ,390.05,395,385,393.9,395,399.05,8623,3359767.55,29-Oct-20,657,INE085J01014,1817
THEINVEST,EQ,101.1,110,101.1,109.65,109.65,106.9,587,63912.35,29-Oct-20,75,INE924D01017,1818
THEJO,SM,1300,1350,1300,1350,1350,1300,1200,1592000,29-Oct-20,5,INE121N01019,1819
THEMISMED,EQ,321.05,326.45,320.05,321.4,322,326.65,5255,1692384.45,29-Oct-20,196,INE083B01016,1820
THERMAX,EQ,771.2,775,764.2,769.85,775,778.85,19382,14920371.2,29-Oct-20,1371,INE152A01029,1821
THOMASCOOK,EQ,27.05,27.2,26.5,26.65,27,27.05,205885,5530470.7,29-Oct-20,910,INE332A01027,1822
THOMASCOTT,BE,5.25,5.25,5.25,5.25,5.25,5.5,173,908.25,29-Oct-20,1,INE480M01011,1823
THYROCARE,EQ,1100,1174,1070,1137.65,1140,1127.35,609530,692599951.8,29-Oct-20,34940,INE594H01019,1824
TI,EQ,17.5,17.75,17,17.15,17,17.5,39229,676018.15,29-Oct-20,224,INE133E01013,1825
TIDEWATER,EQ,4350.85,4470,4350,4429.7,4384,4410.85,1128,4959543.6,29-Oct-20,278,INE484C01022,1826
TIIL,EQ,335,344.35,335,338.45,336.55,339.55,8655,2937251.2,29-Oct-20,870,INE545H01011,1827
TIINDIA,EQ,635.1,653.2,629.05,648.2,648,646.3,149641,96660783.3,29-Oct-20,11930,INE974X01010,1828
TIJARIA,EQ,5.75,5.75,5.35,5.5,5.4,5.65,17700,97948.35,29-Oct-20,30,INE440L01017,1829
TIL,EQ,132.25,136.8,132.2,134.45,133.05,134.25,3327,442412.05,29-Oct-20,62,INE806C01018,1830
TIMESGTY,EQ,22.5,24,22.1,22.4,22.4,22.05,259,6077.55,29-Oct-20,10,INE289C01025,1831
TIMETECHNO,EQ,37.5,37.9,37.05,37.25,37.45,37.8,493999,18519220,29-Oct-20,1428,INE508G01029,1832
TIMKEN,EQ,1085,1085,1060,1068.85,1065,1069.9,7558,8104712.75,29-Oct-20,2063,INE325A01013,1833
TINPLATE,EQ,129.3,131.3,128.1,129.65,130,130.75,113203,14688776.6,29-Oct-20,2573,INE422C01014,1834
TIPSINDLTD,EQ,252,269.9,252,257.15,256,258.8,18674,4849297.95,29-Oct-20,1226,INE716B01011,1835
TIRUMALCHM,EQ,72,74.7,70.55,72.8,72.35,71.6,716712,52368190.9,29-Oct-20,5478,INE338A01024,1836
TIRUPATIFL,EQ,27.4,27.55,25.5,27.35,27.55,28.3,960,25614.1,29-Oct-20,12,INE319Y01016,1837
TITAN,EQ,1201,1201,1155.55,1178.2,1176.4,1217,5274145,6224929829,29-Oct-20,145950,INE280A01028,1838
TMRVL,EQ,8.35,8.75,8.3,8.4,8.35,8.55,11627,98741.1,29-Oct-20,158,INE759V01019,1839
TNPETRO,EQ,35,35.45,34.6,35.05,35.15,35.15,61599,2155177.65,29-Oct-20,451,INE148A01019,1840
TNPL,EQ,101.4,102.65,100.25,100.7,101.15,101.4,62949,6362140.25,29-Oct-20,1195,INE107A01015,1841
TNTELE,BE,1.65,1.65,1.65,1.65,1.65,1.65,51,84.15,29-Oct-20,3,INE141D01018,1842
TOKYOPLAST,EQ,59.4,59.4,58.05,58.5,58.5,59.05,1409,82367.25,29-Oct-20,80,INE932C01012,1843
TORNTPHARM,EQ,2529.85,2563.4,2499.05,2519.55,2520,2545.8,442895,1120788689,29-Oct-20,19455,INE685A01028,1844
TORNTPOWER,EQ,306,313.4,302.45,303.8,303.3,307.5,1227048,376542801.6,29-Oct-20,12172,INE813H01021,1845
TOTAL,EQ,36,38.5,33.1,35.25,35.1,36.2,8086,283968.6,29-Oct-20,100,INE336X01012,1846
TOUCHWOOD,EQ,42,43.9,38.2,40.2,40.15,41.7,4241,178337.55,29-Oct-20,66,INE486Y01013,1847
TPLPLASTEH,EQ,105.15,108,105.15,106.7,106.05,106.9,416,44369.5,29-Oct-20,42,INE413G01014,1848
TREEHOUSE,EQ,6.15,6.3,6,6.1,6.15,6.25,6072,36799.2,29-Oct-20,31,INE040M01013,1849
TREJHARA,EQ,19,19,19,19,19,20,4096,77824,29-Oct-20,28,INE00CA01015,1850
TRENT,EQ,685.9,685.9,665.15,671.65,670,682.6,355369,239754385.1,29-Oct-20,26721,INE849A01020,1851
TRF,EQ,72.55,74.5,72,72.25,72.5,73.75,6666,485541.1,29-Oct-20,143,INE391D01019,1852
TRIDENT,EQ,7.6,7.6,7.35,7.45,7.5,7.7,8821759,66025438.05,29-Oct-20,19710,INE064C01022,1853
TRIGYN,EQ,49.2,50.55,49,49.4,49.5,49.25,18465,919396.15,29-Oct-20,273,INE948A01012,1854
TRIL,EQ,8.8,9,8.8,8.85,9,8.9,11671,104220.45,29-Oct-20,73,INE763I01026,1855
TRITURBINE,EQ,69.5,69.5,68.35,68.85,69.3,69.5,20572,1414801.9,29-Oct-20,329,INE152M01016,1856
TRIVENI,EQ,71.25,73.8,71.05,73.35,73.3,72.35,248437,18070178.95,29-Oct-20,2724,INE256C01024,1857
TTKHLTCARE,EQ,440.95,447.25,432,433.45,433.05,440.9,940,409030.8,29-Oct-20,201,INE910C01018,1858
TTKPRESTIG,EQ,5691.3,5748.05,5674,5720.55,5733.25,5744.8,1858,10606432.15,29-Oct-20,917,INE690A01010,1859
TTL,EQ,38.35,38.9,37.2,38,38.35,37.95,18206,698424.65,29-Oct-20,347,INE592B01016,1860
TTML,EQ,7.1,7.1,7.1,7.1,7.1,6.8,567116,4026523.6,29-Oct-20,457,INE517B01013,1861
TV18BRDCST,EQ,29.6,29.6,28.8,29.15,29.15,30,2036435,59307781.35,29-Oct-20,5511,INE886H01027,1862
TVSELECT,EQ,92,93.25,91,91.55,91.4,92.7,11849,1090078.85,29-Oct-20,415,INE236G01019,1863
TVSMOTOR,EQ,424.6,428,421.15,422.35,422.4,427.25,1353660,573895142.5,29-Oct-20,17603,INE494B01023,1864
TVSSRICHAK,EQ,1444.8,1474,1416.95,1434.85,1426,1439.05,6419,9315730.7,29-Oct-20,878,INE421C01016,1865
TVTODAY,EQ,195.4,205.8,195.4,204.7,205,199.4,22133,4488128.65,29-Oct-20,845,INE038F01029,1866
TVVISION,EQ,1.35,1.35,1.35,1.35,1.35,1.4,719,970.65,29-Oct-20,4,INE871L01013,1867
TWL,EQ,41,41.45,40.35,40.75,40.9,41.2,57981,2367800.65,29-Oct-20,674,INE615H01020,1868
UBL,EQ,903,912.05,897,908.4,911.9,907.4,504926,457237108.7,29-Oct-20,12738,INE686F01025,1869
UCALFUEL,EQ,113,114.35,111.25,113.3,114.35,112.95,6034,678548.55,29-Oct-20,180,INE139B01016,1870
UCOBANK,EQ,11.7,11.8,11.55,11.65,11.7,11.8,649398,7586875.25,29-Oct-20,1499,INE691A01018,1871
UFLEX,EQ,337.05,338.95,326.75,332.35,333,337.7,68932,22904192.05,29-Oct-20,2108,INE516A01017,1872
UFO,EQ,70.9,72.7,70.15,72.05,72.1,71.1,52866,3787029.35,29-Oct-20,761,INE527H01019,1873
UGARSUGAR,EQ,13.7,14.15,13.7,13.8,13.85,13.9,147794,2054345.15,29-Oct-20,520,INE071E01023,1874
UJAAS,EQ,3.95,4,3.85,3.9,3.9,4.05,1006511,3952092.9,29-Oct-20,796,INE899L01022,1875
UJJIVAN,EQ,208,213,206,211.55,211.55,209.45,240278,50252056.85,29-Oct-20,3918,INE334L01012,1876
UJJIVANSFB,EQ,30,31.2,30,30.75,30.95,31.1,544928,16650032,29-Oct-20,3592,INE551W01018,1877
ULTRACEMCO,EQ,4449.1,4615.35,4440,4576.8,4542.6,4469.3,927672,4210463074,29-Oct-20,68681,INE481G01011,1878
UMANGDAIRY,EQ,44,44.4,42.05,43.6,43.65,43.85,14510,625669.35,29-Oct-20,592,INE864B01027,1879
UMESLTD,EQ,1.35,1.35,1.35,1.35,1.35,1.3,1302,1757.7,29-Oct-20,10,INE240C01028,1880
UNICHEMLAB,EQ,245,247.5,240.25,244.55,244,244.05,66444,16254986.3,29-Oct-20,1932,INE351A01035,1881
UNIDT,EQ,262,262,246.95,248.45,250,254.15,1491,374800.25,29-Oct-20,157,INE961D01019,1882
UNIENTER,EQ,63,63,62.05,62.85,62.95,63,369,23218.45,29-Oct-20,20,INE037A01022,1883
UNIONBANK,EQ,24,24,23.45,23.6,23.5,23.85,1750465,41332843.4,29-Oct-20,7862,INE692A01016,1884
UNITECH,BZ,1.45,1.45,1.4,1.4,1.4,1.45,964869,1354319.5,29-Oct-20,898,INE694A01020,1885
UNITEDTEA,EQ,313.05,314,297.5,312.05,311.1,315,1944,604550.2,29-Oct-20,65,INE458F01011,1886
UNITY,BZ,1.4,1.4,1.35,1.4,1.4,1.35,10401,14200.35,29-Oct-20,14,INE466H01028,1887
UNIVASTU,EQ,31.05,32.2,30.2,31.4,30.8,31,3237,101253.75,29-Oct-20,41,INE562X01013,1888
UNIVCABLES,EQ,133.55,133.75,131,131.3,132,133.15,7436,979194.35,29-Oct-20,264,INE279A01012,1889
UNIVPHOTO,BE,189,191,186.45,188.05,188,186.45,1072,203015.3,29-Oct-20,31,INE03V001013,1890
UPL,EQ,447.4,455.6,444.25,450.25,452.5,450.75,4598075,2073240206,29-Oct-20,85647,INE628A01036,1891
URAVI,SM,110,110,110,110,110,109.4,37200,4092000,29-Oct-20,8,INE568Z01015,1892
URJA,EQ,3,3.1,3,3.05,3.1,3.1,1253990,3838564.75,29-Oct-20,1549,INE550C01020,1893
USHAMART,EQ,21.9,21.9,20.45,20.7,20.8,21.95,323745,6851692.75,29-Oct-20,829,INE228A01035,1894
UTIAMC,EQ,493.5,511.95,493.35,501.4,500.4,499.15,289789,145939687,29-Oct-20,18000,INE094J01016,1895
UTIBANKETF,EQ,240.03,243.74,239.42,241.1,241.86,242.6,293,70372.6,29-Oct-20,41,INF789F1AUN8,1896
UTINEXT50,EQ,283.97,283.97,278.23,280.07,280.1,282,136,38074.94,29-Oct-20,14,INF789FC1N82,1897
UTINIFTETF,EQ,1248.34,1251,1241.95,1246.47,1246.8,1255.46,827,1031306.43,29-Oct-20,53,INF789FB1X41,1898
UTISENSETF,EQ,422.3,427.98,412.9,427.14,427.49,422.3,187,79037.51,29-Oct-20,46,INF789FB1X58,1899
UTISXN50,EQ,295,301.99,285.9,289.14,285.96,296,300,87057.56,29-Oct-20,30,INF789F1AHR6,1900
UTTAMSTL,EQ,6,6.3,5.9,6.1,6.3,6.05,32672,197555.4,29-Oct-20,114,INE699A01011,1901
UTTAMSUGAR,EQ,83.55,85.35,81.75,84.1,84.35,87.95,126969,10583311.6,29-Oct-20,1896,INE786F01031,1902
UVSL,EQ,0.3,0.3,0.3,0.3,0.3,0.35,38301205,11490361.5,29-Oct-20,5008,INE292A01023,1903
V2RETAIL,EQ,48.6,48.6,46,46.45,46.7,48,22393,1049839.05,29-Oct-20,310,INE945H01013,1904
VADILALIND,EQ,788,788,777.5,780.6,779,788.2,23583,18392252.45,29-Oct-20,312,INE694D01016,1905
VAIBHAVGBL,EQ,1899,1939.95,1845,1863,1851,1883,20588,38545297.15,29-Oct-20,2466,INE884A01019,1906
VAISHALI,EQ,34,34.5,32.25,34.4,33.8,34.05,24417,831393.9,29-Oct-20,187,INE972X01014,1907
VAKRANGEE,EQ,28.75,28.8,28.1,28.7,28.65,28.85,1308655,37280048.7,29-Oct-20,4629,INE051B01021,1908
VALIANTORG,EQ,3300,3350,3225.05,3317.8,3320,3309.25,6462,21238562.85,29-Oct-20,1496,INE565V01010,1909
VARDHACRLC,EQ,31.95,31.95,29.5,30.25,30.15,30.65,19777,605900.4,29-Oct-20,236,INE116G01013,1910
VARDMNPOLY,EQ,8.5,8.8,8.2,8.35,8.25,8.8,4309,36441.2,29-Oct-20,22,INE835A01011,1911
VARROC,EQ,290,295,289.25,290.95,292,296.5,71268,20790855.9,29-Oct-20,4164,INE665L01035,1912
VASCONEQ,EQ,8.45,8.8,8.45,8.65,8.7,8.6,37663,326364.25,29-Oct-20,93,INE893I01013,1913
VASWANI,EQ,4.05,4.35,4,4.35,4.35,4.15,2435,9800.05,29-Oct-20,6,INE590L01019,1914
VBL,EQ,663.7,664,646.35,653.9,655.15,664.35,280527,184183263.1,29-Oct-20,10119,INE200M01013,1915
VEDL,EQ,94.4,96.75,93.85,95.45,95.8,95.4,24381210,2322698096,29-Oct-20,77409,INE205A01025,1916
VENKEYS,EQ,1468,1468,1434.95,1449.05,1450,1466.95,31508,45663382.95,29-Oct-20,3366,INE398A01010,1917
VENUSREM,BE,128,135.4,125.7,133.55,133.15,130.1,12321,1634781.75,29-Oct-20,137,INE411B01019,1918
VERTOZ,EQ,164,167.1,158,161.05,159.1,165.5,71749,11593388.65,29-Oct-20,561,INE188Y01015,1919
VESUVIUS,EQ,890.3,906.15,890.05,902.6,904.45,903.95,564,507600.4,29-Oct-20,89,INE386A01015,1920
VETO,EQ,42,43.8,41.6,42.05,41.7,42.8,2965,125390,29-Oct-20,109,INE918N01018,1921
VGUARD,EQ,169.1,172.25,164.05,168.3,169.4,170.7,462783,78229363.55,29-Oct-20,8771,INE951I01027,1922
VHL,EQ,1250,1250,1231.55,1233,1233,1252.6,9,11146.55,29-Oct-20,5,INE701A01023,1923
VICEROY,BE,2.5,2.6,2.5,2.55,2.6,2.55,8117,20715.45,29-Oct-20,21,INE048C01017,1924
VIDEOIND,BZ,3.65,3.65,3.35,3.65,3.65,3.5,1690543,5939633.55,29-Oct-20,821,INE703A01011,1925
VIDHIING,EQ,131.05,133.5,129.5,131.25,132,132.65,104619,13665275,29-Oct-20,1258,INE632C01026,1926
VIJIFIN,EQ,0.5,0.55,0.45,0.5,0.5,0.5,65513,32910.2,29-Oct-20,63,INE159N01027,1927
VIKASECO,BE,4.8,5,4.75,4.9,4.9,5,150473,729194.4,29-Oct-20,263,INE806A01020,1928
VIKASMCORP,EQ,7.3,7.35,7.25,7.3,7.25,7.35,5748310,42098630.35,29-Oct-20,1558,INE161L01027,1929
VIKASPROP,EQ,2.4,2.4,2.3,2.3,2.3,2.4,3980009,9188986.85,29-Oct-20,1307,INE767B01022,1930
VIKASWSP,EQ,3.9,3.9,3.75,3.75,3.75,3.8,172426,651362.75,29-Oct-20,174,INE706A01022,1931
VIMTALABS,BE,139.4,139.4,132.2,133.5,133.15,138.7,17148,2298347.45,29-Oct-20,197,INE579C01029,1932
VINATIORGA,EQ,1205.15,1216.35,1181.2,1190.4,1192.85,1220.15,66936,79956041.55,29-Oct-20,7272,INE410B01037,1933
VINDHYATEL,EQ,740.45,744.75,725.65,729.1,727.7,740.4,1864,1366733.95,29-Oct-20,169,INE707A01012,1934
VINYLINDIA,EQ,109,110.6,106.2,107.8,108.2,110.9,143096,15502385.75,29-Oct-20,2907,INE250B01029,1935
VIPCLOTHNG,EQ,9.05,9.15,8.8,8.85,9,9.2,30962,274674.25,29-Oct-20,105,INE450G01024,1936
VIPIND,EQ,275.7,277.75,271,272.65,272.5,277.3,294100,80374796.8,29-Oct-20,6347,INE054A01027,1937
VIPULLTD,EQ,13,13.4,12.85,13.2,13,13.05,973,12727,29-Oct-20,30,INE946H01037,1938
VISAKAIND,EQ,350,358,347,351.45,357.9,352.95,26834,9388185,29-Oct-20,1399,INE392A01013,1939
VISASTEEL,BE,5.8,6.15,5.75,5.75,5.75,6.05,5761,33808.65,29-Oct-20,22,INE286H01012,1940
VISHAL,EQ,219.35,219.35,219.35,219.35,219.35,230.85,799,175260.65,29-Oct-20,40,INE755Q01025,1941
VISHNU,BE,152,158.9,151.2,157.35,158.9,153.3,8556,1337171.1,29-Oct-20,72,INE270I01014,1942
VISHWARAJ,EQ,114,119,113,116.35,114.2,113.8,22799,2616229.6,29-Oct-20,194,INE430N01014,1943
VIVIDHA,BE,0.35,0.35,0.3,0.3,0.3,0.3,29884,9392.7,29-Oct-20,34,INE370E01029,1944
VIVIMEDLAB,EQ,17.75,18.15,17.3,17.65,17.7,18.2,262942,4653802.4,29-Oct-20,786,INE526G01021,1945
VLSFINANCE,EQ,52.55,53.65,50.8,51.7,51.55,52.7,7706,400237.5,29-Oct-20,163,INE709A01018,1946
VMART,EQ,1915.45,1935,1915.45,1920.85,1921,1925.95,2759,5311589.5,29-Oct-20,613,INE665J01013,1947
VOLTAMP,EQ,989,1010,982,1007.45,1000.35,992.15,3898,3892827.75,29-Oct-20,701,INE540H01012,1948
VOLTAS,EQ,698.95,707,689.6,702.55,704.6,703,1068690,745309231.3,29-Oct-20,21726,INE226A01021,1949
VRLLOG,EQ,152,153,149.25,150,150,152.7,62107,9366388.85,29-Oct-20,2169,INE366I01010,1950
VSSL,EQ,69,70.65,67,68.95,68.95,68.05,4257,290946.75,29-Oct-20,76,INE050M01012,1951
VSTIND,EQ,3438,3439.8,3300,3367.95,3360,3437.25,4245,14339422.8,29-Oct-20,1577,INE710A01016,1952
VSTTILLERS,EQ,1542.05,1569.45,1509,1546.6,1549.2,1548.5,5261,8127251.6,29-Oct-20,1157,INE764D01017,1953
VTL,EQ,764.65,769.5,753.5,764.85,760.25,764.6,28369,21649075.3,29-Oct-20,2007,INE825A01012,1954
WABAG,EQ,186.15,187.8,182.7,184.05,184.5,188.2,154914,28561518.3,29-Oct-20,8401,INE956G01038,1955
WABCOINDIA,EQ,4994.8,4994.8,4945,4957.05,4950,4970.15,773,3836376.8,29-Oct-20,352,INE342J01019,1956
WALCHANNAG,EQ,47.2,47.2,46.3,46.4,46.4,47.2,29719,1388629.4,29-Oct-20,420,INE711A01022,1957
WANBURY,BE,34.5,35.9,34.5,35.9,35.9,35.8,1802,64251,29-Oct-20,14,INE107F01022,1958
WATERBASE,EQ,99.95,100,98.2,99.15,99,100,56985,5660747.15,29-Oct-20,880,INE054C01015,1959
WEBELSOLAR,EQ,21.5,21.5,20.3,20.4,20.35,21.1,16227,333005.65,29-Oct-20,98,INE855C01015,1960
WEIZMANIND,EQ,28.95,31.75,28.9,29.25,28.9,30.1,2181,64504.8,29-Oct-20,47,INE080A01014,1961
WELCORP,EQ,112.55,114.9,111.25,114.05,113.8,113.65,466108,52853970.85,29-Oct-20,6826,INE191B01025,1962
WELENT,EQ,81.5,81.5,76.8,77.55,77.45,81.45,394612,31005383.3,29-Oct-20,2148,INE625G01013,1963
WELINV,EQ,250.5,250.5,250.05,250.05,250.05,250.5,50,12504.75,29-Oct-20,2,INE389K01018,1964
WELSPUNIND,EQ,73.95,74.1,72.6,73.5,73.05,74.3,682382,50136180.45,29-Oct-20,5094,INE192B01031,1965
WENDT,EQ,3012,3012,2951.3,2981.95,2976,3011.7,385,1151787.35,29-Oct-20,107,INE274C01019,1966
WESTLIFE,EQ,363.8,374,361.55,371.8,371.3,370.2,74484,27529839.65,29-Oct-20,2610,INE274F01020,1967
WHEELS,EQ,387.05,391,385.15,388.45,388,391.25,1819,706629.05,29-Oct-20,240,INE715A01015,1968
